channel_class,merged_file,source_file,job_id,run_id,channel_type,mode,N,sample,n_samples_in_block,orig_s,orig_total,protocol,p,t,status
unitary,2_25.txt,unitary_upper_bound_N2_12181200.out,12181200,20260819_101539_job12181200_unitary_upper_bound_N2,unitary,diff,2,25,25,5,5,pQC-CC,1.0,36.5,Solved
unitary,2_25.txt,unitary_upper_bound_N2_12181200.out,12181200,20260819_101539_job12181200_unitary_upper_bound_N2,unitary,diff,2,25,25,5,5,QC-SupFO,1.0,8.9,Solved
unitary,2_25.txt,unitary_upper_bound_N2_12181200.out,12181200,20260819_101539_job12181200_unitary_upper_bound_N2,unitary,diff,2,25,25,5,5,QC-QC,1.0,8.0,Solved
unitary,2_25.txt,unitary_upper_bound_N2_12181200.out,12181200,20260819_101539_job12181200_unitary_upper_bound_N2,unitary,diff,2,25,25,5,5,GEN,1.0,2.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,1,25,1,5,PAR,1.0,10.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,1,25,1,5,SEQ,1.0,29.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,1,25,1,5,pQC-CC,1.0,63.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,1,25,1,5,QC-SupFO,1.0,11.0,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,1,25,1,5,QC-QC,1.0,11.0,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,1,25,1,5,GEN,1.0,3.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,2,25,2,5,PAR,1.0,9.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,2,25,2,5,SEQ,1.0,29.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,2,25,2,5,pQC-CC,1.0,87.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,2,25,2,5,QC-SupFO,1.0,11.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,2,25,2,5,QC-QC,1.0,11.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,2,25,2,5,GEN,1.0,3.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,3,25,3,5,PAR,1.0,9.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,3,25,3,5,SEQ,1.0,29.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,3,25,3,5,pQC-CC,1.0,79.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,3,25,3,5,QC-SupFO,1.0,11.0,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,3,25,3,5,QC-QC,1.0,12.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,3,25,3,5,GEN,1.0,3.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,4,25,4,5,PAR,1.0,9.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,4,25,4,5,SEQ,1.0,29.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,4,25,4,5,pQC-CC,1.0,79.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,4,25,4,5,QC-SupFO,1.0,10.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,4,25,4,5,QC-QC,1.0,11.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,4,25,4,5,GEN,1.0,3.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,5,25,5,5,PAR,1.0,6.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,5,25,5,5,SEQ,1.0,23.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,5,25,5,5,pQC-CC,1.0,77.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,5,25,5,5,QC-SupFO,1.0,12.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,5,25,5,5,QC-QC,1.0,12.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178092.out,12178092,20260818_145406_job12178092_unitary_upper_bound_N3,unitary,diff,3,5,25,5,5,GEN,1.0,2.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,6,25,1,5,PAR,1.0,11.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,6,25,1,5,SEQ,1.0,29.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,6,25,1,5,pQC-CC,1.0,71.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,6,25,1,5,QC-SupFO,1.0,11.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,6,25,1,5,QC-QC,1.0,11.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,6,25,1,5,GEN,1.0,3.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,7,25,2,5,PAR,1.0,9.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,7,25,2,5,SEQ,1.0,29.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,7,25,2,5,pQC-CC,1.0,55.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,7,25,2,5,QC-SupFO,1.0,12.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,7,25,2,5,QC-QC,1.0,12.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,7,25,2,5,GEN,1.0,3.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,8,25,3,5,PAR,1.0,8.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,8,25,3,5,SEQ,1.0,29.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,8,25,3,5,pQC-CC,1.0,79.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,8,25,3,5,QC-SupFO,1.0,11.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,8,25,3,5,QC-QC,1.0,11.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,8,25,3,5,GEN,1.0,3.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,9,25,4,5,PAR,1.0,8.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,9,25,4,5,SEQ,1.0,24.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,9,25,4,5,pQC-CC,1.0,86.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,9,25,4,5,QC-SupFO,1.0,12.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,9,25,4,5,QC-QC,1.0,14.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,9,25,4,5,GEN,1.0,3.0,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,10,25,5,5,PAR,1.0,9.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,10,25,5,5,SEQ,1.0,29.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,10,25,5,5,pQC-CC,1.0,56.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,10,25,5,5,QC-SupFO,1.0,11.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,10,25,5,5,QC-QC,1.0,11.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12178094.out,12178094,20260818_145407_job12178094_unitary_upper_bound_N3,unitary,diff,3,10,25,5,5,GEN,1.0,3.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,11,25,1,5,PAR,1.0,10.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,11,25,1,5,SEQ,1.0,32.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,11,25,1,5,pQC-CC,1.0,60.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,11,25,1,5,QC-SupFO,1.0,12.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,11,25,1,5,QC-QC,1.0,15.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,11,25,1,5,GEN,1.0,3.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,12,25,2,5,PAR,1.0,10.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,12,25,2,5,SEQ,1.0,32.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,12,25,2,5,pQC-CC,1.0,67.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,12,25,2,5,QC-SupFO,1.0,12.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,12,25,2,5,QC-QC,1.0,13.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,12,25,2,5,GEN,1.0,3.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,13,25,3,5,PAR,1.0,10.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,13,25,3,5,SEQ,1.0,32.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,13,25,3,5,pQC-CC,1.0,59.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,13,25,3,5,QC-SupFO,1.0,11.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,13,25,3,5,QC-QC,1.0,13.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,13,25,3,5,GEN,1.0,4.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,14,25,4,5,PAR,1.0,12.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,14,25,4,5,SEQ,1.0,32.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,14,25,4,5,pQC-CC,1.0,90.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,14,25,4,5,QC-SupFO,1.0,11.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,14,25,4,5,QC-QC,1.0,11.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,14,25,4,5,GEN,1.0,3.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,15,25,5,5,PAR,1.0,10.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,15,25,5,5,SEQ,1.0,32.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,15,25,5,5,pQC-CC,1.0,91.0,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,15,25,5,5,QC-SupFO,1.0,11.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,15,25,5,5,QC-QC,1.0,13.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181189.out,12181189,20260819_095706_job12181189_unitary_upper_bound_N3,unitary,diff,3,15,25,5,5,GEN,1.0,3.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,16,25,1,5,PAR,1.0,11.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,16,25,1,5,SEQ,1.0,30.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,16,25,1,5,pQC-CC,1.0,56.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,16,25,1,5,QC-SupFO,1.0,12.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,16,25,1,5,QC-QC,1.0,11.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,16,25,1,5,GEN,1.0,3.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,17,25,2,5,PAR,1.0,8.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,17,25,2,5,SEQ,1.0,25.0,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,17,25,2,5,pQC-CC,1.0,56.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,17,25,2,5,QC-SupFO,1.0,11.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,17,25,2,5,QC-QC,1.0,14.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,17,25,2,5,GEN,1.0,3.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,18,25,3,5,PAR,1.0,8.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,18,25,3,5,SEQ,1.0,26.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,18,25,3,5,pQC-CC,1.0,64.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,18,25,3,5,QC-SupFO,1.0,11.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,18,25,3,5,QC-QC,1.0,11.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,18,25,3,5,GEN,1.0,3.2,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,19,25,4,5,PAR,1.0,9.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,19,25,4,5,SEQ,1.0,30.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,19,25,4,5,pQC-CC,1.0,56.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,19,25,4,5,QC-SupFO,1.0,11.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,19,25,4,5,QC-QC,1.0,11.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,19,25,4,5,GEN,1.0,3.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,20,25,5,5,PAR,1.0,9.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,20,25,5,5,SEQ,1.0,30.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,20,25,5,5,pQC-CC,1.0,56.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,20,25,5,5,QC-SupFO,1.0,13.0,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,20,25,5,5,QC-QC,1.0,14.4,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181191.out,12181191,20260819_095706_job12181191_unitary_upper_bound_N3,unitary,diff,3,20,25,5,5,GEN,1.0,4.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,21,25,1,5,PAR,1.0,9.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,21,25,1,5,SEQ,1.0,28.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,21,25,1,5,pQC-CC,1.0,56.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,21,25,1,5,QC-SupFO,1.0,12.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,21,25,1,5,QC-QC,1.0,13.0,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,21,25,1,5,GEN,1.0,3.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,22,25,2,5,PAR,1.0,8.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,22,25,2,5,SEQ,1.0,29.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,22,25,2,5,pQC-CC,1.0,78.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,22,25,2,5,QC-SupFO,1.0,11.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,22,25,2,5,QC-QC,1.0,11.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,22,25,2,5,GEN,1.0,3.1,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,23,25,3,5,PAR,1.0,9.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,23,25,3,5,SEQ,1.0,30.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,23,25,3,5,pQC-CC,1.0,87.8,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,23,25,3,5,QC-SupFO,1.0,11.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,23,25,3,5,QC-QC,1.0,12.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,23,25,3,5,GEN,1.0,3.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,24,25,4,5,PAR,1.0,8.3,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,24,25,4,5,SEQ,1.0,26.6,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,24,25,4,5,pQC-CC,1.0,63.9,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,24,25,4,5,QC-SupFO,1.0,12.7,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,24,25,4,5,QC-QC,1.0,14.5,Solved
unitary,3_25.txt,unitary_upper_bound_N3_12181201.out,12181201,20260819_101540_job12181201_unitary_upper_bound_N3,unitary,diff,3,24,25,4,5,GEN,1.0,3.1,Solved
